12.945075098854167,77.61979282383489
12.944810197800239,77.6201656475404
12.944518919590124,77.62054013427516
12.944237839276797,77.62090026842661
12.94384431805678,77.62132856692051
12.943528636214921,77.6216571337355
12.943212954474427,77.621985700445
12.94287467803468,77.62235871655528
12.942569356170122,77.62269743299878
12.942239020011275,77.62307278276495
12.941866304282213,77.62347056107896
12.941552608665722,77.62380112205118
12.940665354371127,77.6247492348684
12.940044415111732,77.62531518709207
12.939508472919858,77.62563768642077
12.938912869049313,77.62590229321877
12.938476625568757,77.62614350819958
12.937691921567428,77.62665501647146
12.937323843224464,77.62692003287839
12.937588184926076,77.62729248338853
12.937881968909215,77.62774887860411
12.938132874667488,77.62821639709247
12.938308508649438,77.6286577527255
12.938565302789648,77.63015134269939
12.93857,77.63102137479183
12.938555360945779,77.63254113020797
12.938554194133584,77.63317135469407
12.9385583882672,77.63363270939202
12.938762674329922,77.63465753461176
12.939858463511127,77.63615374930485
12.940283557681564,77.63645682090608
12.940775912365314,77.63676680986055
12.941161824809303,77.63700361976936
12.941655995270143,77.63730666863279
12.942041990618902,77.63754333731379
12.942427986046281,77.63778000604299
12.943025169856888,77.63814808233873
12.943410339793006,77.63838616472643
12.943795509808355,77.6386242471631
12.944180679902939,77.63886232964875
12.944565850076758,77.63910041218337
12.944951020329814,77.63933849476697
12.94533619066211,77.63957657739955
12.945721361073643,77.63981466008111
12.946117480805174,77.64005410298645
12.946504961687888,77.64028820601976
12.947089465083359,77.64061183754421
12.948738078813193,77.64010391402198
12.949169368866507,77.63961572580352
12.950844520013087,77.63930881255467
12.95170226952205,77.63976555497518
12.952095101186671,77.6400082069196
12.952480202452678,77.64024641388826
12.953077393312737,77.640585906603
12.953474786694883,77.64080181324368
12.953872180146437,77.64101771992209
12.955009545363053,77.64128045454333
12.955869298136149,77.6413085277582
12.956318596272949,77.64132705551641
12.956839610272388,77.6413230829189
12.957489470657187,77.64130658296546
12.958909290559271,77.64136872043998
12.959626278070493,77.641436490895
12.960411554147209,77.6415672205723
12.960606208289427,77.64253674864771
12.960542416586863,77.64299349723808
12.960478624892307,77.6434502457711
12.960360347366668,77.64432733685555
12.960300694740356,77.64478467365727
12.960214909617239,77.64547793880672
12.960159819240479,77.64593587756353
12.960068234547565,77.6468094199768
12.95999558142439,77.6474680230114
12.959941162854639,77.64792604597346
12.959876495056404,77.64847813607956
12.959822990118475,77.64893627211059
12.959699061799242,77.65009844380684
12.959651688663158,77.65063973604215
12.959613377329237,77.65109947204918
12.959577890528495,77.65160023575827
12.959545781059049,77.652060471487
12.959493785356342,77.65289062873858
12.95946757071406,77.65335125745298
12.959428662332597,77.65412089361593
12.959407324666104,77.65458178721215
12.959385736665656,77.65520118114385
12.959371473331718,77.6556623622745
12.959351054648378,77.65617100355617
12.959277689970175,77.65733936603812
12.95920945294866,77.65809953324855
12.959168905900592,77.65855906645997
12.95912311404858,77.65946135874525
12.959204956766248,77.66012310275333
12.959289913546474,77.66057620558121
****************************
12.94514,77.6192
12.94541,77.61932
12.945340000000002,77.61942
12.9448,77.62018
12.944160000000002,77.62100000000001
12.943180000000002,77.62202
12.942540000000001,77.62273
12.94218,77.62314
12.941250000000002,77.62412
12.940990000000001,77.62443
12.94039,77.62502
12.939910000000001,77.62543000000001
12.939330000000002,77.62573
12.938870000000001,77.62592000000001
12.93843,77.62617
12.938060000000002,77.62639
12.937310000000002,77.62693
12.937640000000002,77.62736000000001
12.937920000000002,77.62781000000001
12.93814,77.62823
12.938400000000001,77.62889000000001
12.93851,77.62923
12.938540000000001,77.62938000000001
12.93856,77.62969000000001
12.93857,77.63056
12.93857,77.63114
12.938590000000001,77.63153000000001
12.938600000000001,77.63182
12.93857,77.63191
12.93857,77.63208
12.938550000000001,77.63271
12.93856,77.63381000000001
12.93862,77.63422000000001
12.938770000000002,77.63468
12.938930000000001,77.63504
12.939100000000002,77.63532000000001
12.939280000000002,77.63558
12.939520000000002,77.63585
12.939910000000001,77.6362
12.94039,77.63653000000001
12.941270000000001,77.63707000000001
12.94264,77.63791
12.945730000000001,77.63982
12.94669,77.6404
12.947350000000002,77.64075000000001
12.947500000000002,77.64077
12.947730000000002,77.64077
12.947980000000001,77.64071000000001
12.948200000000002,77.64062000000001
12.948430000000002,77.64044000000001
12.948870000000001,77.63996
12.94927,77.63950000000001
12.949440000000001,77.63934
12.949660000000002,77.63921
12.950030000000002,77.63910000000001
12.950220000000002,77.63909000000001
12.95043,77.63913000000001
12.950940000000001,77.63935000000001
12.951310000000001,77.63954000000001
12.95171,77.63977000000001
12.95268,77.64037
12.95395,77.64106000000001
12.95419,77.64118
12.954390000000002,77.64123000000001
12.95456,77.64127
12.955420000000002,77.64129000000001
12.95639,77.64133000000001
12.957040000000001,77.64132000000001
12.95771,77.6413
12.957930000000001,77.6413
12.95823,77.64131
12.95846,77.64135
12.959180000000002,77.64138000000001
12.95997,77.64148
12.960780000000002,77.64164000000001
12.961010000000002,77.64166
12.961110000000001,77.64161
12.96119,77.64157
12.96127,77.64152
12.961350000000001,77.64138000000001
12.961380000000002,77.64117
12.96136,77.64102000000001
12.961290000000002,77.64092000000001
12.96119,77.64084000000001
12.961070000000001,77.64082
12.960980000000001,77.64083000000001
12.9609,77.64087
12.960830000000001,77.64093000000001
12.960820000000002,77.64096
12.96081,77.64097000000001
12.96076,77.64109
12.960730000000002,77.64146000000001
12.960700000000001,77.64183000000001
12.96067,77.64208
12.960420000000001,77.64387
12.960270000000001,77.64502
12.96011,77.64635000000001
12.96005,77.64701000000001
12.959930000000002,77.64802
12.95977,77.64939000000001
12.959750000000001,77.64964
12.959690000000002,77.65018
12.959610000000001,77.65114000000001
12.959520000000001,77.65243000000001
12.95945,77.65366
12.9594,77.65474
12.959370000000002,77.65571000000001
12.959340000000001,77.65644
12.959320000000002,77.65688
12.95925,77.65764
12.959130000000002,77.659
12.95912,77.65967
12.9593,77.66063000000001
12.959330000000001,77.66086
